Date,Time,Open,High,Low,Close,Volume
2016-07-13,00:00:00,2166.93,2171.27,2162.52,2164.35,0
2016-07-14,00:00:00,2161.7,2185.25,2158.66,2181.58,0
2016-07-15,00:00:00,2195.16,2202.45,2185.44,2197.64,0
2016-07-18,00:00:00,2204.21,2214.52,2199.21,2214.52,0
2016-07-19,00:00:00,2201.93,2205.56,2197.54,2201.15,0
2016-07-20,00:00:00,2218.08,2225.28,2217.04,2222.02,0
2016-07-21,00:00:00,2240.04,2246.72,2232.92,2235.03,0
2016-07-22,00:00:00,2224.14,2229.09,2221.83,2228.56,0
2016-07-25,00:00:00,2226.94,2238.35,2224.06,2236.08,0
2016-07-26,00:00:00,2259.63,2268.39,2248.7,2250.12,0
2016-07-27,00:00:00,2246.66,2257.35,2234.99,2255.45,0
2016-07-28,00:00:00,2240.79,2248.39,2233.72,2246.64,0
2016-07-29,00:00:00,2227.2,2232.78,2213.32,2217.85,0
2016-08-01,00:00:00,2237.02,2240.84,2229.77,2231.63,0
2016-08-02,00:00:00,2231.44,2231.47,2228.84,2230.13,0
2016-08-03,00:00:00,2194.26,2207.55,2193.34,2200.23,0
2016-08-04,00:00:00,2209.81,2215.72,2207.95,2209.65,0
2016-08-05,00:00:00,2239.77,2239.81,2232.32,2234.63,0
2016-08-08,00:00:00,2263.48,2269.59,2257.69,2269.52,0
2016-08-09,00:00:00,2267.19,2272.07,2234.88,2268.71,0
2016-08-10,00:00:00,2272.34,2275.31,2258.42,2266.09,0
2016-08-11,00:00:00,2278.26,2292.95,2277.72,2282.08,0
2016-08-12,00:00:00,2300.18,2303.41,2295.83,2301.98,0
2016-08-16,00:00:00,2313.39,2323.07,2310.38,2314.81,0
2016-08-17,00:00:00,2322.73,2329.25,2305.93,2308.28,0
2016-08-18,00:00:00,2340.34,2340.73,2319.15,2325.72,0
2016-08-19,00:00:00,2322.75,2328.79,2319.23,2323.89,0
2016-08-22,00:00:00,2318.8,2338.29,2318.33,2336.54,0
2016-08-23,00:00:00,2326.8,2334.92,2321.64,2333.51,0
2016-08-24,00:00:00,2317.95,2320.25,2305.86,2316.96,0
2016-08-25,00:00:00,2316.06,2323.27,2312.22,2313.44,0
2016-08-26,00:00:00,2324.48,2328.05,2319.33,2322.81,0
2016-08-29,00:00:00,2320.12,2320.5,2315.18,2317.99,0
2016-08-30,00:00:00,2330.78,2340.28,2329.32,2333.65,0
2016-08-31,00:00:00,2333.99,2335.17,2323.77,2327.16,0
2016-09-01,00:00:00,2343.35,2350.26,2339.28,2347.64,0
2016-09-02,00:00:00,2352.4,2356.75,2347.32,2353.83,0
2016-09-06,00:00:00,2353.78,2398.86,2353.78,2395.45,0
2016-09-07,00:00:00,2382.69,2388.38,2378.82,2384.04,0
2016-09-08,00:00:00,2396.7,2404.03,2392.78,2402.78,0
2016-09-09,00:00:00,2433.13,2451.82,2428.08,2432.66,0
2016-09-12,00:00:00,2374.2,2377.11,2356.78,2360.15,0
2016-09-14,00:00:00,2356.92,2361.68,2347.21,2350.14,0
2016-09-15,00:00:00,2360.87,2382.28,2358.77,2366.34,0
2016-09-16,00:00:00,2363.0,2367.23,2361.94,2367.12,0
2016-09-19,00:00:00,2388.08,2393.62,2380.63,2388.84,0
2016-09-20,00:00:00,2386.08,2391.01,2384.6,2389.61,0
2016-09-21,00:00:00,2397.19,2409.86,2395.28,2403.89,0
2016-09-22,00:00:00,2428.96,2430.43,2399.17,2402.96,0
2016-09-23,00:00:00,2403.44,2404.02,2387.05,2392.37,0
2016-09-26,00:00:00,2381.69,2382.89,2353.63,2357.58,0
2016-09-27,00:00:00,2372.85,2381.56,2370.45,2374.74,0
2016-09-28,00:00:00,2358.0,2380.32,2357.86,2379.02,0
2016-09-29,00:00:00,2386.7,2408.71,2380.56,2404.01,0
2016-09-30,00:00:00,2368.72,2369.75,2350.01,2353.7,0
2016-10-03,00:00:00,2378.65,2379.23,2370.07,2375.61,0
2016-10-04,00:00:00,2377.56,2387.15,2376.83,2387.13,0
2016-10-05,00:00:00,2398.66,2399.86,2388.66,2396.62,0
2016-10-06,00:00:00,2408.94,2421.67,2408.55,2417.47,0
2016-10-07,00:00:00,2408.84,2413.32,2403.49,2408.92,0
2016-10-10,00:00:00,2404.3,2405.14,2401.85,2404.0,0
2016-10-13,00:00:00,2339.83,2343.52,2331.39,2334.41,0
2016-10-14,00:00:00,2345.41,2358.92,2344.67,2349.31,0
2016-10-17,00:00:00,2338.85,2342.98,2326.54,2332.44,0
2016-10-18,00:00:00,2348.71,2364.85,2347.71,2362.55,0
2016-10-19,00:00:00,2358.26,2361.89,2348.98,2353.99,0
2016-10-20,00:00:00,2374.65,2375.15,2362.51,2367.68,0
2016-10-21,00:00:00,2371.79,2372.21,2368.8,2370.11,0
2016-10-24,00:00:00,2379.79,2394.66,2376.58,2392.19,0
2016-10-25,00:00:00,2392.11,2395.8,2386.82,2387.93,0
2016-10-26,00:00:00,2367.46,2371.91,2359.99,2363.89,0
2016-10-27,00:00:00,2338.55,2346.76,2336.17,2345.99,0
2016-10-28,00:00:00,2334.3,2337.34,2317.34,2327.46,0
2016-10-30,00:00:00,2326.71,2326.71,2326.71,2326.71,0
2016-11-01,00:00:00,2346.83,2350.87,2338.73,2343.65,0
2016-11-02,00:00:00,2314.92,2316.51,2308.52,2309.85,0
2016-11-03,00:00:00,2303.71,2310.46,2290.49,2296.0,0
2016-11-04,00:00:00,2296.79,2296.79,2296.79,2296.79,0
2016-11-07,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-08,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-09,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-10,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-11,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-15,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-16,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-17,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-18,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-21,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-22,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-23,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-24,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-25,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-28,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-29,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-11-30,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-01,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-02,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-05,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-06,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-07,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-08,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-09,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-12,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-13,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-14,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-15,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-16,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-19,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-20,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-21,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-22,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-23,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-26,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-27,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-28,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-29,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2016-12-30,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-02,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-03,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-04,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-05,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-06,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-11,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-12,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-13,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-16,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-17,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-18,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-19,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-20,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-23,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-24,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-25,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-27,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-30,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-01-31,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-01,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-03,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-06,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-07,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-08,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-09,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-10,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-13,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-14,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-15,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-16,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-17,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-20,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-21,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-22,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-23,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-27,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-02-28,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-01,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-02,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-03,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-06,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-07,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-08,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-09,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-10,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-14,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-15,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-16,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-17,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-20,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-21,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-22,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-23,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-24,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-27,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-28,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-29,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-30,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2017-03-31,00:00:00,2292.55,2292.55,2292.55,2292.55,0
2018-03-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-15,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-03-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-02,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-18,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-04-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-02,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-07,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-08,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-15,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-18,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-29,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-05-31,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-01,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-07,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-08,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-15,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-18,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-06-29,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-02,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-18,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-07-31,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-01,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-02,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-07,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-08,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-29,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-08-31,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-07,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-18,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-09-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-01,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-03,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-04,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-08,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-10,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-11,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-15,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-17,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-23,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-24,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-25,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-29,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-10-31,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-01,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-02,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-05,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-06,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-07,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-09,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-12,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-13,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-14,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-15,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-16,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-19,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-20,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-21,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-26,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-27,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-28,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-29,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2018-11-30,00:00:00,2297.11,2297.11,2297.11,2297.11,0
2023-08-22,00:00:00,2297.11,2297.11,2297.11,2297.11,0
